SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
FA,2015,10,411429.0,0.0%,0.00024305530237294894%,0.0014583318142376935%,0.00218749772135654%,0.002673608326102438%,0.005104161349831928%,0.007048603768815519%,0.008263880280680263%,0.008993046187799109%,0.009965267397290907%,0.011909709816274497%,0.012638875723393344%,0.013124986328139241%,0.01361109693288514%,0.014583318142376935%,0.015069428747122832%,0.015312484049495782%,0.015312484049495782%,0.015555539351868732%,0.017013871166106424%,0.018715258282717067%,0.019201368887462964%,0.020902756004073608%,0.021388866608819505%,0.021631921911192453%,0.021631921911192453%,0.02211803251593835%,0.022361087818311302%,0.022361087818311302%,0.022361087818311302%,0.022604143120684247%,0.022604143120684247%,0.0228471984230572%,,,
FB,2015,11,444556.0,0.0%,0.0%,0.0004498870783433358%,0.0006748306175150037%,0.002474378930888347%,0.004498870783433358%,0.005173701400948362%,0.006523362635978369%,0.008322910949351713%,0.009897515723553388%,0.01079728988024006%,0.011022233419411727%,0.012146951115270067%,0.012371894654441735%,0.013271668811128408%,0.015296160663673418%,0.016645821898703426%,0.017320652516218428%,0.017545596055390095%,0.017770539594561766%,0.019795031447106776%,0.02069480560379345%,0.02159457976048012%,0.022269410377995125%,0.022494353917166792%,0.023169184534681794%,0.023619071613025133%,0.024068958691368467%,0.024518845769711802%,0.02474378930888347%,0.025418619926398475%,0.026093450543913477%,,,,
FC,2015,12,421316.0,0.0%,0.0004747030732276961%,0.0004747030732276961%,0.0004747030732276961%,0.0021361638295246325%,0.0030855699759800245%,0.004272327659049265%,0.008782006854712377%,0.009019358391326227%,0.010206116074395465%,0.011155522220850858%,0.011630225294078554%,0.012579631440533945%,0.013529037586989338%,0.013529037586989338%,0.014241092196830882%,0.01566520141651397%,0.016377256026355515%,0.017564013709424755%,0.018513419855880148%,0.018988122929107842%,0.019937529075563235%,0.021361638295246326%,0.02183634136847402%,0.022311044441701715%,0.02278574751492941%,0.02278574751492941%,0.023735153661384803%,0.023735153661384803%,0.024209856734612498%,0.02515926288106789%,,,,,
G1,2016,1,437327.0,0.0%,0.0%,0.0025152803279925545%,0.00434457511198714%,0.0054878843519837565%,0.007774502831976988%,0.010289783159969543%,0.012805063487962096%,0.014177034575958036%,0.014863020119956005%,0.018521609687945178%,0.019664918927941793%,0.02035090447193976%,0.021494213711936376%,0.022180199255934344%,0.022637522951932994%,0.024466817735927578%,0.026296112519922164%,0.029268716543913366%,0.030183363935910656%,0.03246998241590389%,0.03292730611190253%,0.033841953503899826%,0.03475660089589712%,0.03567124828789441%,0.035899910135893734%,0.037500543071889%,0.03772920491988832%,0.038643852311885614%,0.039787161551882236%,,,,,,
G2,2016,2,315173.0,0.0%,0.0%,0.00126914424776234%,0.00190371637164351%,0.0034901466813464354%,0.006028435176871115%,0.008249437610455209%,0.009201295796276966%,0.010470440044039304%,0.01205687035374223%,0.012691442477623402%,0.013643300663445155%,0.01459515884926691%,0.016181589158969837%,0.017768019468672763%,0.01967173584031627%,0.020623594026138028%,0.021258166150019197%,0.021892738273900366%,0.02221002433584095%,0.023479168583603292%,0.023796454645543873%,0.023796454645543873%,0.02411374070748446%,0.02411374070748446%,0.02474831283136563%,0.025065598893306215%,0.025065598893306215%,0.025700171017187388%,,,,,,,
G3,2016,3,453088.0,0.0%,0.00022070767709584012%,0.0008828307083833605%,0.001765661416766721%,0.003531322833533442%,0.004193445864820962%,0.005076276573204322%,0.005296984250300162%,0.005959107281587683%,0.006621230312875204%,0.007062645667066884%,0.008607599406737764%,0.009269722438025284%,0.009490430115121124%,0.009711137792216964%,0.010373260823504486%,0.011035383854792004%,0.011697506886079526%,0.013021752948654566%,0.013021752948654566%,0.013463168302846246%,0.013463168302846246%,0.013683875979942086%,0.013683875979942086%,0.014125291334133767%,0.014345999011229607%,0.014787414365421286%,0.015008122042517127%,,,,,,,,
G4,2016,4,309598.0,0.0%,0.0%,0.0019379970154845964%,0.002906995523226894%,0.004198993533549958%,0.00484499253871149%,0.006136990549034555%,0.007751988061938385%,0.008720986569680683%,0.009043986072261449%,0.010335984082584513%,0.011950981595488342%,0.012596980600649874%,0.013242979605811408%,0.014211978113553705%,0.01550397612387677%,0.0161499751290383%,0.016472974631619067%,0.016472974631619067%,0.016795974134199834%,0.016795974134199834%,0.0171189736367806%,0.0171189736367806%,0.017441973139361366%,0.017764972641942132%,0.018410971647103664%,0.01873397114968443%,,,,,,,,,
G5,2016,5,342661.0,0.0%,0.0%,0.0005836672396333403%,0.0026265025783500312%,0.005544838776516732%,0.008171341354866763%,0.009922343073766784%,0.013132512891750155%,0.016050849089916854%,0.017510017189000207%,0.01926101890790023%,0.02130385424661692%,0.02276302234570027%,0.02393035682496695%,0.02626502578350031%,0.026848693023133655%,0.028307861122217%,0.028599694742033673%,0.029475195601483685%,0.029475195601483685%,0.030058862841117022%,0.030350696460933694%,0.03151803094020037%,0.03180986456001705%,0.03210169817983371%,0.03268536541946705%,,,,,,,,,,
G6,2016,6,404247.0,0.0%,0.0%,0.00074212053521733%,0.00148424107043466%,0.00371060267608665%,0.00470009672304309%,0.00544221725826042%,0.00544221725826042%,0.00593696428173864%,0.006679084816955969%,0.00791595237565152%,0.00890544642260796%,0.01038968749304262%,0.01113180802825995%,0.01162655505173817%,0.01162655505173817%,0.01212130207521639%,0.01261604909869461%,0.013110796122172828%,0.013110796122172828%,0.013110796122172828%,0.01385291665739016%,0.01410029016912927%,0.01410029016912927%,0.014347663680868379%,,,,,,,,,,,
G7,2016,7,270577.0,0.0%,0.0%,0.0007391611260380594%,0.0014783222520761189%,0.0036958056301902974%,0.006652450134342534%,0.008500352949437684%,0.010348255764532832%,0.014413641957742158%,0.017370286461894396%,0.02291399490717984%,0.024761897722274988%,0.02624021997435111%,0.029936025604541408%,0.03141434785661753%,0.03215350898265558%,0.032523089545674615%,0.0336318312347317%,0.03511015348680782%,0.03511015348680782%,0.03584931461284588%,0.03695805630190297%,0.03769721742794103%,0.038066797990960057%,,,,,,,,,,,,
G8,2016,8,333910.0,0.0%,0.0002994818963193675%,0.000598963792638735%,0.00239585517055494%,0.005091192237429247%,0.006888083615345451%,0.00838549309694229%,0.012877721541732803%,0.013476685334371538%,0.014075649127010271%,0.015872540504926477%,0.016471504297565213%,0.01796891377916205%,0.019765805157078254%,0.02246114222395256%,0.02276062412027193%,0.02365906980923003%,0.02425803360186877%,0.02455751549818813%,0.024856997394507502%,0.024856997394507502%,0.025755443083465605%,0.02665388877242371%,,,,,,,,,,,,,
G9,2016,9,400119.0,0.0%,0.0002499256471199818%,0.0004998512942399636%,0.0004998512942399636%,0.0009997025884799272%,0.0017494795298398727%,0.002499256471199818%,0.0034989590596797454%,0.003998810353919709%,0.004748587295279654%,0.004998512942399636%,0.005998215530879563%,0.005998215530879563%,0.005998215530879563%,0.006498066825119527%,0.006498066825119527%,0.006747992472239509%,0.007247843766479472%,0.007747695060719436%,0.0082475463549594%,0.0082475463549594%,0.008497472002079383%,,,,,,,,,,,,,,
GA,2016,10,208373.0,0.0%,0.00047990862539772425%,0.001439725876193173%,0.006238812130170415%,0.007198629380965864%,0.011997715634943106%,0.013917350136534003%,0.01679680188892035%,0.018716436390511248%,0.020636070892102145%,0.023035614019090767%,0.024475339895283936%,0.02591506577147711%,0.02591506577147711%,0.02591506577147711%,0.027834700273068006%,0.027834700273068006%,0.027834700273068006%,0.027834700273068006%,0.028314608898465734%,0.028314608898465734%,,,,,,,,,,,,,,,
GB,2016,11,232708.0,0.0%,0.0%,0.0021486154322154804%,0.0038675077779878647%,0.004726953950874057%,0.007305292469532634%,0.00988363098819121%,0.011172800247520497%,0.011602523333963595%,0.012461969506849788%,0.012461969506849788%,0.013321415679735977%,0.013751138766179073%,0.013751138766179073%,0.013751138766179073%,0.015470031111951459%,0.01632947728483765%,0.01632947728483765%,0.01632947728483765%,0.017188923457723843%,,,,,,,,,,,,,,,,
GC,2016,12,203713.0,0.0%,0.0%,0.0004908866886256645%,0.004417980197630981%,0.013253940592892942%,0.018162807479149588%,0.0235625610540319%,0.02699876787441155%,0.02945320131753987%,0.031416748072042526%,0.03338029482654519%,0.03485295489242218%,0.036325614958299175%,0.0373073883355505%,0.03779827502417617%,0.0387800484014275%,0.039761821778678826%,0.04025270846730449%,0.041725368533181484%,,,,,,,,,,,,,,,,,
H1,2017,1,114306.0,0.0%,0.0017496894301261526%,0.005249068290378458%,0.007873602435567686%,0.00962329186569384%,0.011372981295819993%,0.013122670725946145%,0.013122670725946145%,0.013122670725946145%,0.01399751544100922%,0.01399751544100922%,0.014872360156072297%,0.014872360156072297%,0.014872360156072297%,0.014872360156072297%,0.014872360156072297%,0.014872360156072297%,0.01662204958619845%,,,,,,,,,,,,,,,,,,
H2,2017,2,153886.0,0.0%,0.0012996633871827196%,0.005198653548730879%,0.013646465565418556%,0.020144782501332156%,0.023393940969288953%,0.026643099437245753%,0.028592594518019834%,0.029242426211611192%,0.03054208959879391%,0.031841752985976635%,0.03249158467956799%,0.03249158467956799%,0.03444107976034207%,0.03444107976034207%,0.03444107976034207%,0.03574074314752479%,,,,,,,,,,,,,,,,,,,
H3,2017,3,168977.0,0.0%,0.0%,0.007101558200228434%,0.01479491291714257%,0.020121081567313896%,0.023671860667428112%,0.02663084325085663%,0.028998029317599434%,0.03136521538434225%,0.032548808417713654%,0.03787497706788498%,0.03846677358457068%,0.043201145718056305%,0.04556833178479912%,0.047343721334856224%,0.04971090740159903%,,,,,,,,,,,,,,,,,,,,
H4,2017,4,134616.0,0.0%,0.0%,0.001485707493908599%,0.0037142687347714986%,0.005942829975634396%,0.005942829975634396%,0.006685683722588697%,0.007428537469542997%,0.007428537469542997%,0.008171391216497296%,0.009657098710405895%,0.010399952457360195%,0.010399952457360195%,0.011142806204314494%,0.011142806204314494%,,,,,,,,,,,,,,,,,,,,,
H5,2017,5,119663.0,0.0%,0.0008356802019003367%,0.003342720807601347%,0.005014081211402021%,0.005849761413302358%,0.005849761413302358%,0.007521121817103031%,0.007521121817103031%,0.008356802019003368%,0.008356802019003368%,0.009192482220903705%,0.010028162422804042%,0.010028162422804042%,0.010028162422804042%,,,,,,,,,,,,,,,,,,,,,,
H6,2017,6,121102.0,0.0%,0.0%,0.002477250582153887%,0.0033030007762051825%,0.0033030007762051825%,0.004954501164307774%,0.007431751746461661%,0.008257501940512956%,0.009909002328615548%,0.009909002328615548%,0.010734752522666844%,0.010734752522666844%,0.011560502716718138%,,,,,,,,,,,,,,,,,,,,,,,
H7,2017,7,89521.0,0.0%,0.0033511689994526425%,0.006702337998905285%,0.007819394332056166%,0.011170563331508808%,0.014521732330961452%,0.020107013996715856%,0.020107013996715856%,0.023458182996168496%,0.023458182996168496%,0.024575239329319376%,0.024575239329319376%,,,,,,,,,,,,,,,,,,,,,,,,
H8,2017,8,100923.0,0.0%,0.0%,0.000990854413760986%,0.000990854413760986%,0.000990854413760986%,0.000990854413760986%,0.000990854413760986%,0.000990854413760986%,0.000990854413760986%,0.001981708827521972%,0.001981708827521972%,,,,,,,,,,,,,,,,,,,,,,,,,
H9,2017,9,59579.0,0.0%,0.0%,0.0016784437469578206%,0.005035331240873462%,0.0067137749878312825%,0.008392218734789104%,0.008392218734789104%,0.011749106228704745%,0.011749106228704745%,0.013427549975662565%,,,,,,,,,,,,,,,,,,,,,,,,,,
HA,2017,10,55936.0,0.0%,0.0%,0.0035755148741418766%,0.005363272311212815%,0.007151029748283753%,0.007151029748283753%,0.00893878718535469%,0.00893878718535469%,0.01072654462242563%,,,,,,,,,,,,,,,,,,,,,,,,,,,
HB,2017,11,67995.0,0.0014706963747334362%,0.0014706963747334362%,0.0014706963747334362%,0.0014706963747334362%,0.0014706963747334362%,0.0029413927494668724%,0.004412089124200309%,0.005882785498933745%,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC,2017,12,76686.0,0.0%,0.0%,0.0%,0.0013040189865164437%,0.0026080379730328875%,0.003912056959549331%,0.003912056959549331%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1,2018,1,73127.0,0.0%,0.0%,0.0013674839662504957%,0.0041024518987514864%,0.006837419831252479%,0.00957238776375347%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2,2018,2,24065.0,0.0%,0.0%,0.0%,0.0041554124246831504%,0.0041554124246831504%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J3,2018,3,56195.0,0.0%,0.0%,0.007118071002758252%,0.008897588753447816%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J4,2018,4,31826.0,0.0%,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J5,2018,5,27608.0,0.0%,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J6,2018,6,33309.0,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
