SN,year,month,shipping,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
E8,2014,8,9582.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.010436234606553955%,0.010436234606553955%,0.02087246921310791%,0.02087246921310791%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%,0.031308703819661866%
E9,2014,9,4093.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.024431956999755682%,0.048863913999511364%,0.048863913999511364%,0.048863913999511364%,0.048863913999511364%,0.048863913999511364%,0.048863913999511364%
EA,2014,10,8001.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.012498437695288089%,0.012498437695288089%,0.012498437695288089%,0.012498437695288089%,0.012498437695288089%,0.012498437695288089%,0.012498437695288089%,0.012498437695288089%,0.012498437695288089%,0.012498437695288089%,0.012498437695288089%,0.012498437695288089%,0.012498437695288089%,0.012498437695288089%,0.012498437695288089%,0.012498437695288089%,0.012498437695288089%
EB,2014,11,6962.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.014363688595231256%,0.028727377190462512%,0.043091065785693765%,0.043091065785693765%,0.043091065785693765%,0.043091065785693765%,0.043091065785693765%,0.043091065785693765%,0.043091065785693765%,0.057454754380925024%,0.057454754380925024%,0.057454754380925024%,0.057454754380925024%,0.057454754380925024%,0.057454754380925024%,0.057454754380925024%,0.057454754380925024%,0.057454754380925024%,0.057454754380925024%,0.057454754380925024%,0.057454754380925024%,0.057454754380925024%,0.057454754380925024%,0.057454754380925024%,0.057454754380925024%,0.057454754380925024%,0.057454754380925024%,0.057454754380925024%,0.057454754380925024%
EC,2014,12,4884.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.020475020475020478%,0.020475020475020478%,0.040950040950040956%,0.040950040950040956%,0.040950040950040956%,0.040950040950040956%,0.040950040950040956%,0.040950040950040956%,0.040950040950040956%,0.06142506142506143%,0.06142506142506143%,0.06142506142506143%,0.06142506142506143%,0.06142506142506143%,0.06142506142506143%,0.06142506142506143%,0.06142506142506143%,0.06142506142506143%,0.06142506142506143%,0.06142506142506143%,0.06142506142506143%,0.06142506142506143%,0.06142506142506143%,0.06142506142506143%,0.06142506142506143%,0.06142506142506143%
F1,2015,1,9560.0,0.0%,0.0%,0.0%,0.0%,0.010460251046025104%,0.010460251046025104%,0.010460251046025104%,0.010460251046025104%,0.010460251046025104%,0.010460251046025104%,0.010460251046025104%,0.02092050209205021%,0.03138075313807531%,0.03138075313807531%,0.04184100418410042%,0.04184100418410042%,0.05230125523012552%,0.05230125523012552%,0.06276150627615062%,0.06276150627615062%,0.06276150627615062%,0.06276150627615062%,0.06276150627615062%,0.06276150627615062%,0.06276150627615062%,0.06276150627615062%,0.06276150627615062%,0.06276150627615062%,0.06276150627615062%,0.06276150627615062%,0.06276150627615062%,0.06276150627615062%,0.06276150627615062%,0.07322175732217573%,0.07322175732217573%,0.07322175732217573%
F2,2015,2,7620.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%,0.013123359580052493%
F3,2015,3,9516.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
F4,2015,4,8569.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.011669973159061734%,0.011669973159061734%,0.011669973159061734%,0.011669973159061734%,0.011669973159061734%,0.011669973159061734%,0.011669973159061734%,0.011669973159061734%,0.011669973159061734%,0.011669973159061734%,0.011669973159061734%,0.011669973159061734%,0.011669973159061734%,0.011669973159061734%,0.011669973159061734%,0.011669973159061734%,0.011669973159061734%,0.011669973159061734%,0.011669973159061734%,0.011669973159061734%,0.011669973159061734%,0.011669973159061734%
F5,2015,5,6275.0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.01593625498007968%,0.01593625498007968%,0.01593625498007968%,0.01593625498007968%,0.01593625498007968%,0.01593625498007968%,0.03187250996015936%,0.03187250996015936%,0.03187250996015936%,0.03187250996015936%,0.04780876494023904%,0.04780876494023904%,0.04780876494023904%,0.04780876494023904%,0.04780876494023904%,0.04780876494023904%,0.04780876494023904%,0.04780876494023904%,0.04780876494023904%,0.04780876494023904%,0.04780876494023904%,0.04780876494023904%,0.04780876494023904%,0.04780876494023904%,0.04780876494023904%,0.04780876494023904%,0.04780876494023904%,0.04780876494023904%,0.04780876494023904%,0.04780876494023904%
